,date,city,black,white,latino
3496,2018,"Elgin, IL",13.283740701381507,1.3136116438536112,1.8903597685870548
3982,2020,"Elgin, IL",11.091313240708187,1.3136116438536112,1.7069342569020287
1374,2009,"Elizabeth, NJ",8.898885780034867,1.4109745601286807,1.5235087452170029
1560,2010,"Elizabeth, NJ",6.706458319361545,1.3820472555198708,1.3400832335319768
1764,2011,"Elizabeth, NJ",3.3532291596807724,1.353119950911061,1.156657721846951
2479,2014,"Elizabeth, NJ",3.3532291596807724,1.324192646302251,1.156657721846951
2734,2015,"Elizabeth, NJ",3.3532291596807724,1.2952653416934412,1.9292766267671286
2992,2016,"Elizabeth, NJ",3.3532291596807724,1.2663380370846316,2.7018955316873066
468,2004,"Elk Grove, CA",3.886877403621712,1.2374107324758217,3.474514436607484
618,2005,"Elk Grove, CA",4.420525647562652,1.2084834278670118,3.474514436607484
808,2006,"Elk Grove, CA",4.954173891503592,1.179556123258202,3.474514436607484
1765,2011,"Elk Grove, CA",4.954173891503592,1.150628818649392,3.474514436607484
1995,2012,"Elk Grove, CA",4.954173891503592,1.3798824333792146,3.474514436607484
2735,2015,"Elk Grove, CA",4.941130070784444,1.609136048109037,3.474514436607484
2993,2016,"Elk Grove, CA",4.928086250065296,1.8383896628388596,3.474514436607484
3497,2018,"Elk Grove, CA",4.9150424293461485,2.067643277568682,3.474514436607484
2480,2014,"Ellicott City, MD",4.901998608627001,2.2968968922985047,3.1717469580418127
3498,2018,"Enterprise, NV",4.888954787907854,1.1695222501608094,2.8689794794761414
3983,2020,"Enterprise, NV",4.875910967188705,1.1695222501608094,2.56621200091047
1766,2011,"Erie, PA",4.862867146469558,1.203575560503632,2.263444522344799
2225,2013,"Erie, PA",4.862867146469558,1.2376288708464545,1.9606770437791277
3252,2017,"Erie, PA",4.862867146469558,1.2716821811892771,1.6579095652134566
111,2001,"Escondido, CA",4.904396984318023,1.049813486915252,1.355142086647785
202,2002,"Escondido, CA",4.945926822166487,0.8279447926412267,2.71028417329557
320,2003,"Escondido, CA",4.987456660014952,0.8279447926412267,1.355142086647785
469,2004,"Escondido, CA",5.028986497863417,0.8279447926412267,1.355142086647785
809,2006,"Escondido, CA",5.070516335711881,1.6558895852824533,1.355142086647785
999,2007,"Escondido, CA",5.112046173560346,1.24191718896184,1.355142086647785
1194,2008,"Escondido, CA",5.153576011408811,0.8279447926412267,1.355142086647785
1561,2010,"Escondido, CA",5.195105849257276,0.8279447926412267,1.355142086647785
2226,2013,"Escondido, CA",5.23663568710574,0.8279447926412267,1.355142086647785
2481,2014,"Escondido, CA",5.278165524954205,0.8279447926412267,2.0895677794354954
3253,2017,"Escondido, CA",5.31969536280267,0.8279447926412267,2.823993472223206
2227,2013,"Eugene, OR",5.361225200651134,0.6811664293936938,3.5584191650109167
2736,2015,"Eugene, OR",5.402755038499599,0.6811664293936938,4.292844857798627
3254,2017,"Eugene, OR",5.444284876348064,1.3623328587873875,5.027270550586338
3499,2018,"Eugene, OR",5.485814714196529,1.135277382322823,5.761696243374049
3739,2019,"Eugene, OR",5.527344552044993,0.9082219058582583,11.523392486748097
3984,2020,"Eugene, OR",5.568874389893458,0.6811664293936938,13.261869914540172
2228,2013,"Evanston, IL",5.610404227741923,1.8349970640046975,15.000347342332248
321,2003,"Evansville, IN",5.651934065590387,0.9994503023337165,16.738824770124324
1195,2008,"Evansville, IN",5.693463903438852,0.9994503023337165,18.477302197916398
1375,2009,"Evansville, IN",9.109542245502162,0.9994503023337165,20.215779625708475
1767,2011,"Evansville, IN",12.525620587565474,1.998900604667433,21.954257053500548
1996,2012,"Evansville, IN",15.941698929628783,0.9994503023337165,23.692734481292625
2994,2016,"Evansville, IN",19.357777271692093,0.9994503023337165,25.431211909084702
3255,2017,"Evansville, IN",22.77385561375541,0.9994503023337165,27.169689336876775
3500,2018,"Evansville, IN",21.4429633099115,1.998900604667433,28.908166764668852
3740,2019,"Evansville, IN",20.112071006067595,1.998900604667433,30.646644192460926
3985,2020,"Evansville, IN",18.781178702223688,0.9994503023337165,27.88523062231721
470,2004,"Everett, WA",17.45028639837978,1.131285706205102,25.123817052173496
619,2005,"Everett, WA",16.11939409453587,1.131285706205102,22.36240348202978
1000,2007,"Everett, WA",14.788501790691964,1.131285706205102,19.600989911886067
1196,2008,"Everett, WA",13.457609486848057,1.131285706205102,16.83957634174235
1376,2009,"Everett, WA",12.12671718300415,2.262571412410204,14.078162771598635
2229,2013,"Everett, WA",10.795824879160243,1.131285706205102,11.316749201454922
3501,2018,"Everett, WA",9.464932575316336,1.131285706205102,8.555335631311205
3741,2019,"Everett, WA",8.134040271472427,1.131285706205102,5.793922061167489
322,2003,"Fairfield, CA",6.8031479676285205,1.238443376774221,3.032508491023775
810,2006,"Fairfield, CA",5.472255663784613,1.3456010473433397,3.032508491023775
1768,2011,"Fairfield, CA",7.29634088504615,1.4527587179124586,3.032508491023775
1997,2012,"Fairfield, CA",9.120426106307688,1.5599163884815774,3.032508491023775
2230,2013,"Fairfield, CA",10.944511327569225,1.5068596015545326,3.032508491023775
2737,2015,"Fairfield, CA",8.20838349567692,1.4538028146274877,3.032508491023775
2995,2016,"Fairfield, CA",5.472255663784613,1.4007460277004427,7.02225578719232
620,2005,"Fall River, MA",6.368656486896551,1.3476892407733978,11.012003083360863
2996,2016,"Fall River, MA",7.2650573100084905,1.294632453846353,11.012003083360863
3256,2017,"Fall River, MA",8.16145813312043,1.1130867511013243,11.012003083360863
323,2003,"Fargo, ND",9.057858956232367,0.9315410483562957,12.422971933716694
2997,2016,"Fargo, ND",9.954259779344305,0.9315410483562957,13.833940784072524
3986,2020,"Fargo, ND",10.850660602456244,0.9315410483562957,15.244909634428357
621,2005,"Fayetteville, AR",11.747061425568184,1.4528548597995061,16.65587848478419
1001,2007,"Fayetteville, AR",12.643462248680123,1.4528548597995061,18.066847335140018
1377,2009,"Fayetteville, AR",13.539863071792062,1.4528548597995061,17.56916992616435
2998,2016,"Fayetteville, AR",14.436263894903998,1.4528548597995061,17.071492517188677
3257,2017,"Fayetteville, AR",14.436263894903998,1.4528548597995061,16.573815108213008
3742,2019,"Fayetteville, AR",10.359808113844046,1.4528548597995061,16.07613769923734
3987,2020,"Fayetteville, AR",6.2833523327840926,2.9057097195990123,15.578460290261669
811,2006,"Fayetteville, NC",2.206896551724138,2.4242002421851763,15.080782881285998
1002,2007,"Fayetteville, NC",1.103448275862069,1.9426907647713405,14.58310547231033
1197,2008,"Fayetteville, NC",1.103448275862069,1.4611812873575047,14.085428063334659
1562,2010,"Fayetteville, NC",1.839080459770115,0.9796718099436689,13.587750654358988
1769,2011,"Fayetteville, NC",2.574712643678161,0.9796718099436689,13.09007324538332
1998,2012,"Fayetteville, NC",3.310344827586207,1.6327863499061148,12.592395836407649
2231,2013,"Fayetteville, NC",3.310344827586207,2.285900889868561,12.094718427431978
2482,2014,"Fayetteville, NC",4.413793103448276,2.9390154298310067,11.59704101845631
2999,2016,"Fayetteville, NC",1.103448275862069,2.285900889868561,11.099363609480639
3258,2017,"Fayetteville, NC",2.206896551724138,1.6327863499061148,10.601686200504968
3502,2018,"Fayetteville, NC",3.310344827586207,0.9796718099436689,10.1040087915293
3743,2019,"Fayetteville, NC",1.103448275862069,0.9796718099436689,9.606331382553629
622,2005,"Federal Way, WA",6.453694740238787,1.3367911010419624,9.10865397357796
1563,2010,"Federal Way, WA",6.453694740238787,1.6939103921402558,8.61097656460229
1770,2011,"Federal Way, WA",6.453694740238787,1.6939103921402558,8.11329915562662
2232,2013,"Federal Way, WA",6.453694740238787,1.6939103921402558,7.61562174665095
3000,2016,"Federal Way, WA",6.453694740238787,1.6939103921402558,7.117944337675279
3259,2017,"Federal Way, WA",6.453694740238787,1.6939103921402558,7.164295202611192
3503,2018,"Federal Way, WA",6.453694740238787,1.6939103921402558,7.2106460675471045
3744,2019,"Federal Way, WA",6.453694740238787,1.5285162434931456,7.256996932483018
3260,2017,"Fishers, IN",5.9381357852870895,1.3631220948460354,7.3033477974189305
812,2006,"Flagstaff, AZ",5.422576830335391,1.5334078512938096,7.349698662354843
1564,2010,"Flagstaff, AZ",4.907017875383692,1.7036936077415838,7.349698662354843
3001,2016,"Flagstaff, AZ",4.391458920431995,1.7036936077415838,7.349698662354843
3261,2017,"Flagstaff, AZ",3.8758999654802966,1.7036936077415838,7.349698662354843
3504,2018,"Flagstaff, AZ",3.3603410105285985,1.7036936077415838,7.349698662354843
3745,2019,"Flagstaff, AZ",2.8447820555769003,3.4073872154831677,7.349698662354843
471,2004,"Flint, MI",2.329223100625202,2.232840619836556,8.105585542197485
623,2005,"Flint, MI",1.8136641456735043,6.698521859509667,8.861472422040125
813,2006,"Flint, MI",1.8136641456735043,4.465681239673112,9.617359301882766
1003,2007,"Flint, MI",1.8136641456735043,2.232840619836556,10.373246181725406
1198,2008,"Flint, MI",1.8136641456735043,2.232840619836556,11.129133061568048
1378,2009,"Flint, MI",1.8136641456735043,2.232840619836556,11.88501994141069
1771,2011,"Flint, MI",1.8136641456735043,2.232840619836556,12.64090682125333
2233,2013,"Flint, MI",1.8136641456735043,2.232840619836556,13.39679370109597
2483,2014,"Flint, MI",10.881984874041024,2.232840619836556,14.152680580938611
3002,2016,"Flint, MI",1.8136641456735043,2.232840619836556,14.908567460781253
3505,2018,"Flint, MI",1.8136641456735043,2.232840619836556,15.664454340623893
3746,2019,"Flint, MI",1.8136641456735043,2.232840619836556,16.420341220466533
2484,2014,"Folsom, CA",3.236626760445248,1.9869696265370644,17.176228100309174
3003,2016,"Folsom, CA",4.659589375216991,1.741098633237573,8.908351794656106
324,2003,"Fontana, CA",6.082551989988735,1.5997894516225968,0.6404754890030359
472,2004,"Fontana, CA",7.505514604760479,1.4584802700076205,1.9214264670091077
624,2005,"Fontana, CA",8.928477219532223,1.3171710883926444,1.2809509780060717
1199,2008,"Fontana, CA",10.351439834303966,1.175861906777668,0.9607132335045538
1379,2009,"Fontana, CA",11.77440244907571,1.175861906777668,0.6404754890030359
1565,2010,"Fontana, CA",10.925574029675417,1.175861906777668,0.6404754890030359
2738,2015,"Fontana, CA",10.076745610275125,2.351723813555336,1.2809509780060717
3506,2018,"Fontana, CA",9.227917190874832,1.5079377794730615,0.6404754890030359
814,2006,"Fort Collins, CO",8.379088771474539,0.6641517453907869,2.574611604270177
1566,2010,"Fort Collins, CO",7.530260352074246,1.3283034907815738,4.508747719537318
2485,2014,"Fort Collins, CO",6.681431932673954,0.9962276180861804,6.4428838348044595
2739,2015,"Fort Collins, CO",5.832603513273661,0.6641517453907869,6.4428838348044595
3004,2016,"Fort Collins, CO",4.983775093873368,0.6641517453907869,6.4428838348044595
3262,2017,"Fort Collins, CO",4.134946674473076,1.3283034907815738,6.220558176520018
3507,2018,"Fort Collins, CO",3.2861182550727825,1.3283034907815738,5.998232518235577
3747,2019,"Fort Collins, CO",2.4372898356724892,0.6641517453907869,5.775906859951135
112,2001,"Fort Lauderdale, FL",1.5884614162721986,0.7876525872583586,5.5535812016666934
325,2003,"Fort Lauderdale, FL",3.1769228325443972,0.9111534291259304,5.331255543382253
473,2004,"Fort Lauderdale, FL",3.1769228325443972,0.9111534291259304,5.108929885097811
815,2006,"Fort Lauderdale, FL",4.765384248816596,0.9111534291259304,4.88660422681337
1004,2007,"Fort Lauderdale, FL",1.5884614162721986,1.3667301436888957,4.664278568528928
1200,2008,"Fort Lauderdale, FL",3.1769228325443972,1.822306858251861,4.441952910244487
1380,2009,"Fort Lauderdale, FL",6.3538456650887944,1.7084126796111196,4.219627251960046
1999,2012,"Fort Lauderdale, FL",1.5884614162721986,1.5945185009703784,3.997301593675604
2234,2013,"Fort Lauderdale, FL",4.765384248816596,1.480624322329637,3.7749759353911627
2486,2014,"Fort Lauderdale, FL",1.5884614162721986,1.3667301436888957,3.5526502771067214
2740,2015,"Fort Lauderdale, FL",3.1769228325443972,1.2528359650481544,3.666237693767826
3263,2017,"Fort Lauderdale, FL",1.5884614162721986,1.138941786407413,3.7798251104289307
3508,2018,"Fort Lauderdale, FL",3.1769228325443972,1.0250476077666717,3.8934125270900353
3748,2019,"Fort Lauderdale, FL",2.382692124408298,0.9111534291259304,4.00699994375114
3988,2020,"Fort Lauderdale, FL",1.5884614162721986,0.9111534291259304,4.1205873604122445
23,2000,"Fort Myers, FL",5.781015146259683,1.4522081004785705,4.234174777073349
326,2003,"Fort Myers, FL",5.781015146259683,1.9932627718312106,4.347762193734454
625,2005,"Fort Myers, FL",5.781015146259683,3.986525543662421,4.461349610395558
816,2006,"Fort Myers, FL",5.781015146259683,1.9932627718312106,4.574937027056663
1005,2007,"Fort Myers, FL",5.781015146259683,1.9932627718312106,4.6885244437177676
1201,2008,"Fort Myers, FL",5.781015146259683,1.9932627718312106,4.802111860378872
1381,2009,"Fort Myers, FL",5.781015146259683,1.9932627718312106,4.915699277039977
1567,2010,"Fort Myers, FL",5.781015146259683,1.9932627718312106,5.029286693701081
1772,2011,"Fort Myers, FL",5.781015146259683,1.9932627718312106,5.142874110362186
2000,2012,"Fort Myers, FL",5.781015146259683,1.9932627718312106,5.256461527023291
2235,2013,"Fort Myers, FL",5.781015146259683,1.9932627718312106,5.370048943684395
3005,2016,"Fort Myers, FL",5.781015146259683,3.986525543662421,5.4836363603455
3509,2018,"Fort Myers, FL",5.781015146259683,3.1627035935589203,5.5972237770066045
3989,2020,"Fort Myers, FL",5.781015146259683,2.3388816434554194,5.5165150950430375
474,2004,"Fort Smith, AR",6.8735747796521265,1.515059693351918,5.43580641307947
1382,2009,"Fort Smith, AR",7.966134413044571,3.030119386703836,5.355097731115903
2487,2014,"Fort Smith, AR",9.058694046437015,1.515059693351918,5.274389049152336
3510,2018,"Fort Smith, AR",10.151253679829459,1.515059693351918,5.193680367188769
3990,2020,"Fort Smith, AR",7.48714953828912,1.515059693351918,5.112971685225201
113,2001,"Fort Wayne, IN",4.823045396748783,0.4899222983234859,5.032263003261634
203,2002,"Fort Wayne, IN",2.1589412552084455,0.4899222983234859,4.951554321298067
475,2004,"Fort Wayne, IN",2.1589412552084455,0.4899222983234859,4.8708456393345
626,2005,"Fort Wayne, IN",2.1589412552084455,0.4899222983234859,4.790136957370932
1006,2007,"Fort Wayne, IN",2.1589412552084455,0.4899222983234859,4.709428275407365
1202,2008,"Fort Wayne, IN",2.1589412552084455,0.4899222983234859,4.709428275407365
1383,2009,"Fort Wayne, IN",3.2384118828126685,0.9798445966469718,4.709428275407365
1568,2010,"Fort Wayne, IN",4.317882510416891,0.4899222983234859,4.709428275407365
1773,2011,"Fort Wayne, IN",2.1589412552084455,0.4899222983234859,4.709428275407365
2001,2012,"Fort Wayne, IN",6.476823765625338,0.4899222983234859,4.709428275407365
2236,2013,"Fort Wayne, IN",8.635765020833782,0.4899222983234859,4.709428275407365
2741,2015,"Fort Wayne, IN",2.1589412552084455,0.4899222983234859,4.709428275407365
3006,2016,"Fort Wayne, IN",2.1589412552084455,0.9798445966469718,4.709428275407365
3264,2017,"Fort Wayne, IN",2.1589412552084455,0.7348834474852288,3.8350798417770644
3511,2018,"Fort Wayne, IN",2.1589412552084455,0.4899222983234859,2.960731408146764
3749,2019,"Fort Wayne, IN",2.1589412552084455,0.4899222983234859,2.0863829745164635
3991,2020,"Fort Wayne, IN",1.3780690068122206,0.4899222983234859,1.2120345408861626
627,2005,"Fort Worth, TX",0.5971967584159954,0.34771723634340557,0.3376861072558614
817,2006,"Fort Worth, TX",0.5971967584159954,0.34771723634340557,1.0130583217675841
1007,2007,"Fort Worth, TX",0.5971967584159954,0.34771723634340557,0.8442152681396535
1203,2008,"Fort Worth, TX",0.8957951376239931,0.5215758545151084,0.6753722145117228
1384,2009,"Fort Worth, TX",1.1943935168319908,0.17385861817170278,0.6753722145117228
1569,2010,"Fort Worth, TX",1.1943935168319908,0.5215758545151084,0.3376861072558614
1774,2011,"Fort Worth, TX",0.5971967584159954,0.8692930908585139,0.4502481430078152
2002,2012,"Fort Worth, TX",0.5971967584159954,0.5215758545151084,0.562810178759769
2237,2013,"Fort Worth, TX",1.791590275247986,1.0431517090302167,0.6753722145117228
2488,2014,"Fort Worth, TX",1.1943935168319908,0.6954344726868111,0.6753722145117228
2742,2015,"Fort Worth, TX",0.5971967584159954,0.17385861817170278,1.6884305362793068
3007,2016,"Fort Worth, TX",0.5971967584159954,0.6954344726868111,1.1819013753955148
3265,2017,"Fort Worth, TX",0.5971967584159954,0.43464654542925696,0.6753722145117228
3512,2018,"Fort Worth, TX",0.5971967584159954,0.17385861817170278,1.0130583217675841
3750,2019,"Fort Worth, TX",2.9859837920799763,0.17385861817170278,0.6753722145117228
3992,2020,"Fort Worth, TX",8.693452725533076,0.17385861817170278,0.3376861072558614
1775,2011,"Framingham, MA",14.400921658986174,0.9004798061652051,2.1667739566378392
3266,2017,"Franklin, TN",12.670269467392487,1.6271009941587073,3.995861806019817
327,2003,"Frederick, MD",10.9396172757988,2.0333055448242208,5.824949655401796
628,2005,"Frederick, MD",9.208965084205115,2.0333055448242208,7.654037504783774
1008,2007,"Frederick, MD",7.478312892611427,2.0333055448242208,7.265403488316766
1204,2008,"Frederick, MD",7.478312892611427,2.0333055448242208,6.876769471849758
1570,2010,"Frederick, MD",7.478312892611427,2.0333055448242208,6.48813545538275
2238,2013,"Frederick, MD",7.478312892611427,2.0333055448242208,6.099501438915741
2743,2015,"Frederick, MD",7.478312892611427,2.346214752512865,5.710867422448733
204,2002,"Fremont, CA",12.883277505797475,2.6591239602015095,5.322233405981725
629,2005,"Fremont, CA",12.883277505797475,2.972033167890154,4.9335993895147165
1776,2011,"Fremont, CA",12.883277505797475,2.972033167890154,4.5449653730477095
2003,2012,"Fremont, CA",12.883277505797475,2.2290248759176157,4.156331356580701
2239,2013,"Fremont, CA",12.883277505797475,1.486016583945077,3.767697340113693
2489,2014,"Fremont, CA",12.883277505797475,1.486016583945077,3.379063323646685
3008,2016,"Fremont, CA",12.883277505797475,1.486016583945077,3.379063323646685
3267,2017,"Fremont, CA",12.883277505797475,1.486016583945077,3.379063323646685
3751,2019,"Fremont, CA",11.290344915248436,1.486016583945077,2.0799355346297608
24,2000,"Fresno, CA",9.697412324699396,0.3070772084225137,0.7808077456128365
114,2001,"Fresno, CA",8.104479734150358,0.5117953473708562,0.39040387280641825
205,2002,"Fresno, CA",6.5115471436013195,0.7165134863191986,0.7808077456128365
328,2003,"Fresno, CA",2.170515714533773,0.9212316252675411,0.39040387280641825
476,2004,"Fresno, CA",2.170515714533773,0.3070772084225137,1.561615491225673
630,2005,"Fresno, CA",4.341031429067546,0.3070772084225137,0.7808077456128365
818,2006,"Fresno, CA",3.6175261908896217,0.6141544168450274,1.1712116184192547
1009,2007,"Fresno, CA",2.8940209527116973,0.8188725557933698,0.7808077456128365
1205,2008,"Fresno, CA",2.170515714533773,1.0235906947417122,1.5616154912256728
1385,2009,"Fresno, CA",2.170515714533773,1.2283088336900547,2.3424232368385094
1571,2010,"Fresno, CA",2.170515714533773,0.3070772084225137,1.1712116184192547
1777,2011,"Fresno, CA",2.170515714533773,1.5353860421125685,0.39040387280641825
2004,2012,"Fresno, CA",3.2557735718006597,0.3070772084225137,1.561615491225673
2240,2013,"Fresno, CA",4.341031429067546,0.6141544168450274,0.39040387280641825
2490,2014,"Fresno, CA",2.170515714533773,0.3070772084225137,2.3424232368385094
2744,2015,"Fresno, CA",2.170515714533773,0.6141544168450274,1.1712116184192547
3009,2016,"Fresno, CA",2.170515714533773,0.6141544168450274,0.39040387280641825
3268,2017,"Fresno, CA",2.170515714533773,0.4606158126337705,1.1712116184192547
3513,2018,"Fresno, CA",2.170515714533773,0.3070772084225137,0.39040387280641825
3752,2019,"Fresno, CA",2.170515714533773,0.3070772084225137,0.39040387280641825
3993,2020,"Fresno, CA",2.2494147809236624,1.5353860421125685,0.7808077456128365
819,2006,"Frisco, TX",2.328313847313552,1.3098982782784583,5.850348095711695
1778,2011,"Fullerton, CA",2.4072129137034413,1.084410514444348,3.8604702561650193
2005,2012,"Fullerton, CA",2.4861119800933307,1.084410514444348,1.8705924166183432
2241,2013,"Fullerton, CA",2.56501104648322,1.084410514444348,1.8705924166183432
3010,2016,"Fullerton, CA",2.64391011287311,1.084410514444348,1.8705924166183432
3514,2018,"Fullerton, CA",2.7228091792629994,1.084410514444348,1.8705924166183432
3753,2019,"Fullerton, CA",2.801708245652889,1.1034057282221479,1.8705924166183432
3994,2020,"Fullerton, CA",2.880607312042778,1.1224009419999477,1.8705924166183432
329,2003,"Gainesville, FL",2.9595063784326676,1.1413961557777474,1.8408996866640717
1010,2007,"Gainesville, FL",3.038405444822557,1.1413961557777474,1.8112069567098001
1386,2009,"Gainesville, FL",3.038405444822557,1.1413961557777474,1.7815142267555288
1572,2010,"Gainesville, FL",4.05120725976341,1.1413961557777474,1.7518214968012573
1779,2011,"Gainesville, FL",5.064009074704262,1.1413961557777474,1.7221287668469858
2006,2012,"Gainesville, FL",6.076810889645114,1.1413961557777474,1.6924360368927145
2242,2013,"Gainesville, FL",3.038405444822557,1.1413961557777474,1.662743306938443
2491,2014,"Gainesville, FL",3.038405444822557,1.1413961557777474,1.6330505769841714
3011,2016,"Gainesville, FL",3.038405444822557,1.1413961557777474,1.6033578470299
3269,2017,"Gainesville, FL",5.524971028772439,1.1413961557777474,1.5736651170756284
2492,2014,"Gaithersburg, MD",8.01153661272232,1.3194028186872924,1.543972387121357
1011,2007,"Garden Grove, CA",7.219704112619894,1.4974094815968375,1.5142796571670856
1206,2008,"Garden Grove, CA",6.427871612517467,1.4974094815968375,1.5142796571670856
1387,2009,"Garden Grove, CA",5.63603911241504,1.4974094815968375,1.5142796571670856
2243,2013,"Garden Grove, CA",4.844206612312613,1.4974094815968375,1.5142796571670856
2493,2014,"Garden Grove, CA",4.052374112210186,1.4974094815968375,1.5142796571670856
2745,2015,"Garden Grove, CA",3.26054161210776,1.072362854260007,1.5142796571670856
25,2000,"Garland, TX",2.4687091120053326,0.6473162269231765,1.685226717454659
631,2005,"Garland, TX",2.4687091120053326,1.294632453846353,1.856173777742232
820,2006,"Garland, TX",2.4687091120053326,1.294632453846353,2.0271208380298056
1388,2009,"Garland, TX",2.4687091120053326,0.9709743403847647,2.1980678983173787
1780,2011,"Garland, TX",2.4687091120053326,0.6473162269231765,1.9233094110277063
2007,2012,"Garland, TX",2.4687091120053326,0.6473162269231765,1.648550923738034
2244,2013,"Garland, TX",2.4687091120053326,0.6473162269231765,1.3737924364483618
2494,2014,"Garland, TX",2.4687091120053326,0.6473162269231765,1.0990339491586893
2746,2015,"Garland, TX",2.4687091120053326,0.6473162269231765,1.0990339491586893
3515,2018,"Garland, TX",2.4687091120053326,0.6473162269231765,1.0990339491586893
3754,2019,"Garland, TX",2.188552807334891,2.3376134111169637,1.0990339491586893
26,2000,"Gary, IN",1.9083965026644498,4.027910595310751,15.959144589849984
821,2006,"Gary, IN",1.6282401979940082,5.718207779504538,15.374135856001958
1012,2007,"Gary, IN",1.6282401979940082,7.408504963698325,14.78912712215393
1389,2009,"Gary, IN",1.6282401979940082,6.931089864485055,14.204118388305904
1573,2010,"Gary, IN",1.6282401979940082,6.453674765271786,13.619109654457876
1781,2011,"Gary, IN",3.2564803959880164,5.976259666058516,13.03410092060985
2245,2013,"Gary, IN",4.884720593982024,5.498844566845246,12.449092186761824
2495,2014,"Gary, IN",1.6282401979940082,5.021429467631976,11.864083452913796
3270,2017,"Gary, IN",4.884720593982024,4.544014368418706,11.27907471906577
3516,2018,"Gary, IN",4.884720593982024,4.066599269205437,10.694065985217744
3755,2019,"Gary, IN",1.6282401979940082,3.589184169992167,10.109057251369716
3995,2020,"Gary, IN",1.6282401979940082,3.111769070778897,9.52404851752169
1390,2009,"Gastonia, NC",4.508769556787953,2.634353971565627,8.939039783673664
2246,2013,"Gastonia, NC",4.508769556787953,2.1569388723523573,8.354031049825636
2747,2015,"Gastonia, NC",4.508769556787953,4.3138777447047145,7.76902231597761
3012,2016,"Gastonia, NC",4.508769556787953,2.1569388723523573,7.184013582129582
3271,2017,"Gastonia, NC",4.508769556787953,4.3138777447047145,6.599004848281556
3756,2019,"Gastonia, NC",4.508769556787953,2.3935446209256246,6.01399611443353
27,2000,"Gilbert, AZ",4.6800352081624155,0.47321149714653465,5.428987380585502
206,2002,"Gilbert, AZ",4.851300859536879,0.47321149714653465,4.843978646737476
1013,2007,"Gilbert, AZ",5.022566510911342,0.47321149714653465,4.258969912889448
2496,2014,"Gilbert, AZ",5.193832162285805,0.47321149714653465,3.673961179041422
2748,2015,"Gilbert, AZ",5.365097813660268,0.47321149714653465,3.088952445193396
3013,2016,"Gilbert, AZ",5.53636346503473,0.47321149714653465,2.5039437113453693
3517,2018,"Gilbert, AZ",5.707629116409194,0.47321149714653465,2.3849112044624547
632,2005,"Glen Burnie, MD",5.878894767783657,0.982381084528805,2.26587869757954
2497,2014,"Glen Burnie, MD",5.878894767783657,1.4915506719110754,2.1468461906966256
3518,2018,"Glen Burnie, MD",5.9335821609723425,2.0007202592933457,2.0278136838137115
633,2005,"Glendale, AZ",5.988269554161027,0.493732071354159,1.9087811769307967
1782,2011,"Glendale, AZ",6.042956947349713,0.987464142708318,1.7897486700478824
2008,2012,"Glendale, AZ",6.097644340538397,0.493732071354159,1.6707161631649678
2247,2013,"Glendale, AZ",6.152331733727083,0.493732071354159,1.5516836562820533
2498,2014,"Glendale, AZ",6.152331733727083,0.987464142708318,1.4326511493991387
2749,2015,"Glendale, AZ",6.152331733727083,0.493732071354159,1.3136186425162242
3014,2016,"Glendale, AZ",6.152331733727083,0.493732071354159,1.1945861356333098
3272,2017,"Glendale, AZ",6.152331733727083,0.987464142708318,2.3891722712666197
3519,2018,"Glendale, AZ",6.152331733727083,0.493732071354159,1.7918792034499647
3757,2019,"Glendale, AZ",5.79133461072408,0.493732071354159,1.1945861356333098
3996,2020,"Glendale, AZ",5.430337487721077,0.5406939607526318,1.1945861356333098
1207,2008,"Glendale, CA",5.069340364718074,0.5876558501511044,3.2460155159541664
1783,2011,"Glendale, CA",4.708343241715071,0.6346177395495772,3.2460155159541664
2009,2012,"Glendale, CA",4.347346118712068,0.68157962894805,3.7070059155721538
3015,2016,"Glendale, CA",3.986348995709065,0.68157962894805,4.167996315190141
2499,2014,"Goodyear, AZ",3.6253518727060623,0.7468328211843944,4.6289867148081285
3273,2017,"Goodyear, AZ",3.264354749703059,0.8120860134207387,4.6289867148081285
477,2004,"Grand Prairie, TX",2.903357626700056,0.8773392056570831,4.342534682248651
2248,2013,"Grand Prairie, TX",2.5423605036970534,1.7546784113141662,4.0560826496891735
3274,2017,"Grand Prairie, TX",2.1813633806940502,0.8773392056570831,3.7696306171296956
3520,2018,"Grand Prairie, TX",1.8203662576910473,0.8319755389521414,3.483178584570218
1014,2007,"Grand Rapids, MI",3.276710959212809,0.7866118722471996,3.1967265520107406
1391,2009,"Grand Rapids, MI",4.73305566073457,0.7412482055422579,3.103823943309977
1574,2010,"Grand Rapids, MI",4.73305566073457,0.6958845388373162,3.0109213346092134
1784,2011,"Grand Rapids, MI",4.73305566073457,1.3917690776746323,2.91801872590845
2500,2014,"Grand Rapids, MI",3.5497917455509276,0.6958845388373162,2.8251161172076866
3016,2016,"Grand Rapids, MI",2.366527830367285,0.7910953064903276,2.732213508506923
3275,2017,"Grand Rapids, MI",2.366527830367285,0.8863060741433388,2.6393108998061594
822,2006,"Greeley, CO",2.2922050684827733,0.9815168417963502,2.546408291105396
1015,2007,"Greeley, CO",2.2178823065982614,1.0767276094493616,2.546408291105396
2010,2012,"Greeley, CO",2.1435595447137494,1.0925380543164551,5.092816582210792
2501,2014,"Greeley, CO",2.0692367828292375,1.1083484991835486,7.639224873316187
2750,2015,"Greeley, CO",1.9949140209447256,1.124158944050642,5.092816582210792
