,date,city,black,white,latino
3792,2020,"Aurora, CO",1.615665492616409,0.8436087609737102,1.0740554918460674
1792,2012,"Aurora, IL",4.213009774182677,0.8531995989022542,1.1007130396326905
2281,2014,"Aurora, IL",4.213009774182677,0.8627904368307981,1.1273705874193134
2789,2016,"Aurora, IL",4.213009774182677,0.8627904368307981,1.1540281352059363
3300,2018,"Aurora, IL",4.213009774182677,0.8627904368307981,1.1540281352059363
3537,2019,"Aurora, IL",4.213009774182677,0.8627904368307981,1.0181089920294522
3793,2020,"Aurora, IL",2.7172963506698435,0.8627904368307981,0.8821898488529681
3,2000,"Austin, TX",1.22158292715701,0.7184741159306474,0.7462707056764841
94,2001,"Austin, TX",1.22158292715701,0.5741577950304967,0.6103515625
181,2002,"Austin, TX",1.22158292715701,0.42984147413034596,0.5086263020833334
286,2003,"Austin, TX",1.22158292715701,0.2855251532301952,0.40690104166666663
403,2004,"Austin, TX",1.832374390735515,0.14120883233004458,0.30517578125
529,2005,"Austin, TX",2.44316585431402,0.16474363771838535,0.30517578125
681,2006,"Austin, TX",3.0539573178925252,0.18827844310672612,0.30517578125
845,2007,"Austin, TX",3.66474878147103,0.21181324849506689,0.30517578125
1014,2008,"Austin, TX",3.0539573178925252,0.23534805388340763,0.30517578125
1182,2009,"Austin, TX",2.44316585431402,0.2588828592717484,0.30517578125
1376,2010,"Austin, TX",1.832374390735515,0.28241766466008916,0.30517578125
1575,2011,"Austin, TX",1.22158292715701,0.28241766466008916,0.30517578125
1793,2012,"Austin, TX",1.22158292715701,0.28241766466008916,0.30517578125
2021,2013,"Austin, TX",2.44316585431402,0.42362649699013377,0.30517578125
2282,2014,"Austin, TX",2.0359715452616833,0.7060441616502229,0.6103515625
2533,2015,"Austin, TX",1.6287772362093467,1.1296706586403567,0.457763671875
2790,2016,"Austin, TX",1.22158292715701,0.5648353293201783,0.30517578125
3044,2017,"Austin, TX",2.44316585431402,0.28241766466008916,0.30517578125
3301,2018,"Austin, TX",1.22158292715701,0.28241766466008916,0.91552734375
3538,2019,"Austin, TX",2.44316585431402,0.28241766466008916,0.6103515625
3794,2020,"Austin, TX",5.534902457867846,0.14120883233004458,0.6103515625
2022,2013,"Avondale, AZ",8.62663906142167,1.1663643030424693,1.7454338755004897
2283,2014,"Avondale, AZ",7.930259669898028,2.191519773754894,2.8805161885009793
3045,2017,"Avondale, AZ",7.233880278374387,3.216675244467319,2.8805161885009793
4,2000,"Bakersfield, CA",6.537500886850745,1.791586477844556,0.5548127229653631
404,2004,"Bakersfield, CA",5.841121495327103,0.3664977112217934,0.7397502972871508
530,2005,"Bakersfield, CA",5.1109813084112155,0.3664977112217934,0.9246878716089385
682,2006,"Bakersfield, CA",4.380841121495328,0.3664977112217934,1.1096254459307262
846,2007,"Bakersfield, CA",3.6507009345794392,0.3664977112217934,1.2945630202525138
1015,2008,"Bakersfield, CA",2.9205607476635516,0.3664977112217934,1.4795005945743016
1183,2009,"Bakersfield, CA",5.841121495327103,0.3664977112217934,1.6644381688960892
1377,2010,"Bakersfield, CA",2.9205607476635516,0.3664977112217934,1.1096254459307262
1576,2011,"Bakersfield, CA",2.9205607476635516,0.7329954224435868,1.1096254459307262
1794,2012,"Bakersfield, CA",2.9205607476635516,0.7329954224435868,0.5548127229653631
2023,2013,"Bakersfield, CA",2.9205607476635516,0.7329954224435868,3.3288763377921784
2284,2014,"Bakersfield, CA",2.9205607476635516,0.3664977112217934,1.1096254459307262
2534,2015,"Bakersfield, CA",2.9205607476635516,1.4659908448871737,1.6644381688960892
2791,2016,"Bakersfield, CA",2.9205607476635516,1.0994931336653802,2.2192508918614524
3046,2017,"Bakersfield, CA",2.9205607476635516,0.8551613261841846,2.2192508918614524
3302,2018,"Bakersfield, CA",2.9205607476635516,0.6108295187029891,1.1096254459307262
3539,2019,"Bakersfield, CA",2.475859488641237,0.3664977112217934,1.6644381688960892
3795,2020,"Bakersfield, CA",2.0311582296189226,0.3954865778961158,1.1096254459307262
287,2003,"Baldwin Park, CA",1.5864569705966078,0.4244754445704382,1.7767669947763052
683,2006,"Baldwin Park, CA",1.1417557115742933,0.45346431124476055,1.7767669947763052
5,2000,"Baltimore, MD",0.6970544525519786,0.48245317791908293,1.9998808169332336
288,2003,"Baltimore, MD",0.2523531935296641,0.48245317791908293,2.222994639090162
405,2004,"Baltimore, MD",0.7570595805889924,0.48245317791908293,2.44610846124709
684,2006,"Baltimore, MD",0.5047063870593282,0.48245317791908293,2.669222283404019
847,2007,"Baltimore, MD",1.0094127741186565,0.48245317791908293,2.892336105560947
1016,2008,"Baltimore, MD",1.0094127741186565,0.48245317791908293,3.1154499277178753
1184,2009,"Baltimore, MD",0.7570595805889924,0.48245317791908293,3.3385637498748038
1378,2010,"Baltimore, MD",1.5141191611779847,0.48245317791908293,3.3385637498748038
1577,2011,"Baltimore, MD",1.0094127741186565,0.48245317791908293,3.3385637498748038
1795,2012,"Baltimore, MD",2.018825548237313,0.48245317791908293,3.3385637498748038
2024,2013,"Baltimore, MD",3.0282383223559695,1.9298127116763317,3.3385637498748038
2285,2014,"Baltimore, MD",1.0094127741186565,1.5679728282370196,3.3385637498748038
2535,2015,"Baltimore, MD",1.0094127741186565,1.2061329447977074,3.419612621446668
2792,2016,"Baltimore, MD",2.271178741766977,0.8442930613583952,3.500661493018533
3047,2017,"Baltimore, MD",1.0094127741186565,0.48245317791908293,3.5817103645903976
3303,2018,"Baltimore, MD",0.5047063870593282,0.48245317791908293,3.6627592361622625
3540,2019,"Baltimore, MD",1.2617659676483206,0.48245317791908293,3.743808107734127
3796,2020,"Baltimore, MD",0.5047063870593282,0.48245317791908293,3.8248569793059914
6,2000,"Baton Rouge, LA",0.8154345450690673,0.6662372645515896,3.905905850877856
95,2001,"Baton Rouge, LA",0.8154345450690673,0.8500213511840962,3.986954722449721
531,2005,"Baton Rouge, LA",1.6308690901381346,1.0338054378166028,4.068003594021586
685,2006,"Baton Rouge, LA",0.8154345450690673,1.0338054378166028,4.14905246559345
1185,2009,"Baton Rouge, LA",0.8154345450690673,1.0338054378166028,4.230101337165315
1578,2011,"Baton Rouge, LA",0.8154345450690673,1.0338054378166028,4.311150208737179
1796,2012,"Baton Rouge, LA",0.8154345450690673,1.0338054378166028,4.3921990803090445
2025,2013,"Baton Rouge, LA",2.446303635207202,1.0338054378166028,4.473247951880909
2286,2014,"Baton Rouge, LA",2.446303635207202,1.1094391316111054,4.554296823452773
2536,2015,"Baton Rouge, LA",3.2617381802762693,1.1850728254056082,4.635345695024638
